Chain,Chain ID,Asset Name,Asset Symbol,Issuer,Asset Type,OFT Address,Token Address,Endpoint ID,Stage
"Polygon Mainnet","137","Primex Finance","PMX","Primex Finance","OFT","0x0b3eaead748facdb9d943d3407011f16eb17d0cf","0x0b3eaead748facdb9d943d3407011f16eb17d0cf","30109","mainnet"
"Polygon Mainnet","137","Qi Dao","QI","Qi Dao","OFT","0xd3fdcb837dafdb7c9c3ebd48fe22a53f6dd3d7d7","0xd3fdcb837dafdb7c9c3ebd48fe22a53f6dd3d7d7","30109","mainnet"
"Polygon Mainnet","137","DappRadar","RADAR","DappRadar","OFTAdapter","0x1713bd4cd1b8f0342c48fbd68658605346386324","0x1713bd4cd1b8f0342c48fbd68658605346386324","30109","mainnet"
"Polygon Mainnet","137","Reunit Wallet","REUNI","Reunit Wallet","OFT","0x9ed7e4b1bff939ad473da5e7a218c771d1569456","0x9ed7e4b1bff939ad473da5e7a218c771d1569456","30109","mainnet"
"Polygon Mainnet","137","Brale","SBC","Brale","OFTAdapter","0xb9d852a3f9b3a82e243faab0272604102a111e1a","0xb9d852a3f9b3a82e243faab0272604102a111e1a","30109","mainnet"
"Polygon Mainnet","137","Sophon","SOPH","Sophon","OFT","0xeb971fd26783f32694dbb392dd7289de23109148","0xeb971fd26783f32694dbb392dd7289de23109148","30109","mainnet"
"Polygon Mainnet","137","Stargate","STG","Stargate","OFT","0x2f6f07cdcf3588944bf4c42ac74ff24bf56e7590","0x2f6f07cdcf3588944bf4c42ac74ff24bf56e7590","30109","mainnet"
"Polygon Mainnet","137","Nibiru Chain","stNIBI","Nibiru Chain","OFT","0xf6bf87f1bfa46a5b840804450d85965951197bbe","0xf6bf87f1bfa46a5b840804450d85965951197bbe","30109","mainnet"
"Polygon Mainnet","137","Tenet","TENET","Tenet","OFT","0x788d86e00ab31db859c3d6b80d5a9375801d7f2a","0x788d86e00ab31db859c3d6b80d5a9375801d7f2a","30109","mainnet"
"Polygon Mainnet","137","Telos","TLOS","Telos","OFT","0x193f4a4a6ea24102f49b931deeeb931f6e32405d","0x193f4a4a6ea24102f49b931deeeb931f6e32405d","30109","mainnet"
"Polygon Mainnet","137","Cryptopia","TOS","Cryptopia","OFT","0x50aa659e6ab263b77d61ff44cf4a1090141e7111","0x50aa659e6ab263b77d61ff44cf4a1090141e7111","30109","mainnet"
"Polygon Mainnet","137","Unbound Finance","UNB","Unbound Finance","OFT","0xb2e787c6c83d6d75f466371a2966b27a8b700828","0xb2e787c6c83d6d75f466371a2966b27a8b700828","30109","mainnet"
"Polygon Mainnet","137","USDC","USDC","Stargate","StargatePool","0x9Aa02D4Fae7F58b8E8f34c66E756cC734DAc7fe4","0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359","30109","mainnet"
"Polygon Mainnet","137","USDT","USDT","Stargate","StargatePool","0xd47b03ee6d86Cf251ee7860FB2ACf9f91B9fD4d7","0xc2132D05D31c914a87C6611C10748AEb04B58e8F","30109","mainnet"
"Polygon Mainnet","137","USDT0","USDT0","USDT0","OFTAdapter","0x6ba10300f0dc58b7a1e4c0e41f5dabb7d7829e13","0x6ba10300f0dc58b7a1e4c0e41f5dabb7d7829e13","30109","mainnet"
"Polygon Mainnet","137","Vana","VANA","Vana","OFT","0x7ff7fa94b8b66ef313f7970d4eebd2cb3103a2c0","0x7ff7fa94b8b66ef313f7970d4eebd2cb3103a2c0","30109","mainnet"
"Polygon Mainnet","137","WAGMI","WAGMI","WAGMI","OFT","0x07ed33a242bd9c08ca3c198e01189e35265024da","0x07ed33a242bd9c08ca3c198e01189e35265024da","30109","mainnet"
"Polygon Mainnet","137","Wild Goat Coin","WGC","Wild Goat Coin","OFT","0xc53ac24320e3a54c7211e4993c8095078a0cb3cf","0xc53ac24320e3a54c7211e4993c8095078a0cb3cf","30109","mainnet"
"Polygon Mainnet","137","Wilder World","WILD","Wilder World","OFT","0xafde2490236bc64950def5472296aa0d9758db0d","0xafde2490236bc64950def5472296aa0d9758db0d","30109","mainnet"
"Polygon Mainnet","137","Nibiru Chain","WNIBI","Nibiru Chain","OFT","0x02f6fd682027a148d73777034cb85d14f231a678","0x02f6fd682027a148d73777034cb85d14f231a678","30109","mainnet"
"Polygon Mainnet","137","Wirex Pay","WPAY","Wirex Pay","OFTAdapter","0xf168376569850ab69501e8b13b42f261917a02c3","0xf168376569850ab69501e8b13b42f261917a02c3","30109","mainnet"
"Polygon Mainnet","137","USDT0","XAUT0","USDT0","OFTAdapter","0x5421Cf4288d8007D3c43AC4246eaFCe5b049e352","0x5421Cf4288d8007D3c43AC4246eaFCe5b049e352","30109","mainnet"
"Polygon Mainnet","137","ZRO Token","ZRO","ZRO Token","OFT","0x6985884c4392d348587b19cb9eaaf157f13271cd","0x6985884c4392d348587b19cb9eaaf157f13271cd","30109","mainnet"
"Rari Chain Mainnet","1380012617","USDC.e","USDC.e","Stargate","StargateOFT","0x875bee36739e7Ce6b60E056451c556a88c59b086","0xFbDa5F676cB37624f28265A144A48B0d6e87d3b6","30235","mainnet"
"Rari Chain Mainnet","1380012617","USDT","USDT","Stargate","StargateOFT","0x17d65bF79E77B6Ab21d8a0afed3bC8657d8Ee0B2","0x362FAE9A75B27BBc550aAc28a7c1F96C8D483120","30235","mainnet"
"Rootstock Mainnet","30","Money On Chain","BPRO","Money On Chain","OFTAdapter","0x1497801fa1c6b9787e4a1ff55fa9422d0896003b","0x1497801fa1c6b9787e4a1ff55fa9422d0896003b","30333","mainnet"
"Rootstock Mainnet","30","Money On Chain","DOC","Money On Chain","OFTAdapter","0x5da928a27283674411ef7e2739efd41ee6e53b53","0x5da928a27283674411ef7e2739efd41ee6e53b53","30333","mainnet"
"Rootstock Mainnet","30","Money On Chain","MOC","Money On Chain","OFTAdapter","0x226c81a43d267c2a0996c2730becae8aee33bdd7","0x226c81a43d267c2a0996c2730becae8aee33bdd7","30333","mainnet"
"Rootstock Mainnet","30","Rootstock","RBTC","Rootstock","NativeOFTAdapter","0x5ca9fa3e15f0d6841a64e83722898b9a80df7a1e","0x5ca9fa3e15f0d6841a64e83722898b9a80df7a1e","30333","mainnet"
"Rootstock Mainnet","30","Rootstock","RIF","Rootstock","OFTAdapter","0x9156935cd0c26ea9f50bef255f62bc88f94765a2","0x9156935cd0c26ea9f50bef255f62bc88f94765a2","30333","mainnet"
"Rootstock Mainnet","30","Solv Protocol","SolvBTC","Solv Protocol","OFTAdapter","0xb12979ff302ac903849948037a51792cf7186e8e","0xb12979ff302ac903849948037a51792cf7186e8e","30333","mainnet"
"Rootstock Mainnet","30","USDC.e","USDC.e","Stargate","StargateOFT","0xAF54BE5B6eEc24d6BFACf1cce4eaF680A8239398","0x74c9f2b00581F1B11AA7ff05aa9F608B7389De67","30333","mainnet"
"Rootstock Mainnet","30","Money On Chain","USDRIF","Money On Chain","OFTAdapter","0xb2ee550266533dc9c989e43bfe7aab6203ee2c7b","0xb2ee550266533dc9c989e43bfe7aab6203ee2c7b","30333","mainnet"
"Rootstock Mainnet","30","USDT","USDT","Stargate","StargateOFT","0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6","0xAf368c91793CB22739386DFCbBb2F1A9e4bCBeBf","30333","mainnet"
"Rootstock Mainnet","30","USDT0","USDT0","USDT0","OFTAdapter","0x1a594d5d5d1c426281c1064b07f23f57b2716b61","0x1a594d5d5d1c426281c1064b07f23f57b2716b61","30333","mainnet"
"Rootstock Mainnet","30","WETH","WETH","Stargate","StargateOFT","0x45f1A95A4D3f3836523F5c83673c797f4d4d263B","0x2F6F07CDcf3588944Bf4C42aC74ff24bF56e7590","30333","mainnet"
"Rootstock Mainnet","30","Solv Protocol","xSolvBTC","Solv Protocol","OFTAdapter","0x94dabd84cd36c4d364fcdd5cdabf41e73dbc99e6","0x94dabd84cd36c4d364fcdd5cdabf41e73dbc99e6","30333","mainnet"
"Sanko Mainnet","1996","Sanko Game Corp","DMT","Sanko Game Corp","NativeOFTAdapter","0x7393ae4835fdfed4f25e46a10d6bdb2fd49a2706","0x7393ae4835fdfed4f25e46a10d6bdb2fd49a2706","30278","mainnet"
"Sanko Mainnet","1996","Smoovie Phone","SP","Smoovie Phone","OFTAdapter","0xea6b990f3d767cfd4bbdfb7fced163818bfa8e31","0xea6b990f3d767cfd4bbdfb7fced163818bfa8e31","30278","mainnet"
"Sanko Mainnet","1996","Sanko Gamecorp","WDMT","Sanko Gamecorp","OFTAdapter","0x96c25882275b9d40aff45ce01ae0d5bd65c89e62","0x96c25882275b9d40aff45ce01ae0d5bd65c89e62","30278","mainnet"
"Scroll Mainnet","534352","Redacted Finance","apxETH","Redacted Finance","OFT","0xcd615270ab3a7a3a262a4e49935d002278c76b78","0xcd615270ab3a7a3a262a4e49935d002278c76b78","30214","mainnet"
"Scroll Mainnet","534352","Ethena","ENA","Ethena","OFT","0x58538e6a46e07434d7e7375bc268d3cb839c0133","0x58538e6a46e07434d7e7375bc268d3cb839c0133","30214","mainnet"
"Scroll Mainnet","534352","ETH","ETH","Stargate","StargatePool","0xC2b638Cb5042c1B3c5d5C969361fB50569840583","0x0000000000000000000000000000000000000000","30214","mainnet"
"Scroll Mainnet","534352","Interport Finance","ITP","Interport Finance","OFT","0x2b1d36f5b61addaf7da7ebbd11b35fd8cfb0de31","0x2b1d36f5b61addaf7da7ebbd11b35fd8cfb0de31","30214","mainnet"
"Scroll Mainnet","534352","Lagrange","LA","Lagrange","OFT","0x0fc2a55d5bd13033f1ee0cdd11f60f7efe66f467","0x0fc2a55d5bd13033f1ee0cdd11f60f7efe66f467","30214","mainnet"
"Scroll Mainnet","534352","Redacted Finance","pxETH","Redacted Finance","OFT","0x9e0d7d79735e1c63333128149c7b616a0dc0bbdb","0x9e0d7d79735e1c63333128149c7b616a0dc0bbdb","30214","mainnet"
"Scroll Mainnet","534352","Kelp DAO","rsETH","Kelp DAO","OFT","0x65421ba909200b81640d98b979d07487c9781b66","0x65421ba909200b81640d98b979d07487c9781b66","30214","mainnet"
"Scroll Mainnet","534352","Swell Network","rswETH","Swell Network","OFT","0x89f17ab70cafb1468d633056161573efefea0713","0x89f17ab70cafb1468d633056161573efefea0713","30214","mainnet"
"Scroll Mainnet","534352","Stargate","STG","Stargate","OFT","0x8731d54e9d02c286767d56ac03e8037c07e01e98","0x8731d54e9d02c286767d56ac03e8037c07e01e98","30214","mainnet"
"Scroll Mainnet","534352","Ethena","sUSDe","Ethena","OFT","0x211cc4dd073734da055fbf44a2b4667d5e5fe5d2","0x211cc4dd073734da055fbf44a2b4667d5e5fe5d2","30214","mainnet"
"Scroll Mainnet","534352","Swell Network","swETH","Swell Network","OFT","0x850cdf416668210ed0c36bfff5d21921c7ada3b8","0x850cdf416668210ed0c36bfff5d21921c7ada3b8","30214","mainnet"
"Scroll Mainnet","534352","USDC","USDC","Stargate","StargatePool","0x3Fc69CC4A842838bCDC9499178740226062b14E4","0x06eFdBFf2a14a7c8E15944D1F4A48F9F95F663A4","30214","mainnet"
"Scroll Mainnet","534352","Ethena","USDe","Ethena","OFT","0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34","0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34","30214","mainnet"
"Scroll Mainnet","534352","Ether.Fi","weETH","Ether.Fi","OFT","0x01f0a31698c4d065659b9bdc21b3610292a1c506","0x01f0a31698c4d065659b9bdc21b3610292a1c506","30214","mainnet"
"Scroll Mainnet","534352","Wild Goat Coin","WGC","Wild Goat Coin","OFT","0xc53ac24320e3a54c7211e4993c8095078a0cb3cf","0xc53ac24320e3a54c7211e4993c8095078a0cb3cf","30214","mainnet"
"Scroll Mainnet","534352","YieldNest","ynETHx","YieldNest","OFTAdapter","0xbe82cbe217bf4e0a87dd88c552e93054f4ef2c7c","0xbe82cbe217bf4e0a87dd88c552e93054f4ef2c7c","30214","mainnet"
"Sei Mainnet","1329","Frax Finance","FPI","Frax Finance","OFT","0xeed9de5e41b53d1c8fab8aab4b0e446f828c1483","0xeed9de5e41b53d1c8fab8aab4b0e446f828c1483","30280","mainnet"
"Sei Mainnet","1329","Frax Finance","FRAX","Frax Finance","OFT","0x80eede496655fb9047dd39d9f418d5483ed600df","0x80eede496655fb9047dd39d9f418d5483ed600df","30280","mainnet"
"Sei Mainnet","1329","Frax Finance","frxETH","Frax Finance","OFT","0x43edd7f3831b08fe70b7555ddd373c8bf65a9050","0x43edd7f3831b08fe70b7555ddd373c8bf65a9050","30280","mainnet"
"Sei Mainnet","1329","Frax Finance","FXS","Frax Finance","OFT","0x64445f0aecc51e94ad52d8ac56b7190e764e561a","0x64445f0aecc51e94ad52d8ac56b7190e764e561a","30280","mainnet"
"Sei Mainnet","1329","Reservoir","rUSD","Reservoir","OFT","0x09d4214c03d01f49544c0448dbe3a27f768f2b34","0x09d4214c03d01f49544c0448dbe3a27f768f2b34","30280","mainnet"
"Sei Mainnet","1329","SEI","SEI","SEI","NativeOFTAdapter","0xbdf43ecadc5cef51b7d1772f722e40596bc1788b","0xbdf43ecadc5cef51b7d1772f722e40596bc1788b","30280","mainnet"
"Sei Mainnet","1329","Kryptonite","SEILOR","Kryptonite","OFTAdapter","0x1ed2a25b8fef9d2a1436c901e326e8afb8adae01","0x1ed2a25b8fef9d2a1436c901e326e8afb8adae01","30280","mainnet"
"Sei Mainnet","1329","Frax Finance","sFRAX","Frax Finance","OFT","0x5bff88ca1442c2496f7e475e9e7786383bc070c0","0x5bff88ca1442c2496f7e475e9e7786383bc070c0","30280","mainnet"
"Sei Mainnet","1329","Frax Finance","sfrxETH","Frax Finance","OFT","0x3ec3849c33291a9ef4c5db86de593eb4a37fde45","0x3ec3849c33291a9ef4c5db86de593eb4a37fde45","30280","mainnet"
"Sei Mainnet","1329","USDC","USDC","Stargate","StargatePool","0x45d417612e177672958dC0537C45a8f8d754Ac2E","0x3894085Ef7Ff0f0aeDf52E2A2704928d1Ec074F1","30280","mainnet"
"Sei Mainnet","1329","USDT","USDT","Stargate","StargatePool","0x0dB9afb4C33be43a0a0e396Fd1383B4ea97aB10a","0xB75D0B03c06A926e488e2659DF1A861F860bD3d1","30280","mainnet"
"Sei Mainnet","1329","USDT0","USDT0","USDT0","OFTAdapter","0x56fe74a2e3b484b921c447357203431a3485cc60","0x56fe74a2e3b484b921c447357203431a3485cc60","30280","mainnet"
"Sei Mainnet","1329","wBTC","WBTC","wBTC","OFT","0x0555e30da8f98308edb960aa94c0db47230d2b9c","0x0555e30da8f98308edb960aa94c0db47230d2b9c","30280","mainnet"
"Sei Mainnet","1329","WETH","WETH","Stargate","StargateOFT","0x5c386D85b1B82FD9Db681b9176C8a4248bb6345B","0x160345fC359604fC6e70E3c5fAcbdE5F7A9342d8","30280","mainnet"
"Sei Mainnet","1329","Resolv Labs","wsrUSD","Resolv Labs","OFT","0x4809010926aec940b550d34a46a52739f996d75d","0x4809010926aec940b550d34a46a52739f996d75d","30280","mainnet"
"Sei Mainnet","1329","Wrapped liquid staked Ether 2.0","wstETH","Wrapped liquid staked Ether 2.0","OFT","0xbe574b6219c6d985d08712e90c21a88fd55f1ae8","0xbe574b6219c6d985d08712e90c21a88fd55f1ae8","30280","mainnet"
"Sei Mainnet","1329","OFFICIAL TRUMP","WTRUMP","OFFICIAL TRUMP","OFT","0xea3910f1c6e687b59835885904a2fd1944b51ec6","0xea3910f1c6e687b59835885904a2fd1944b51ec6","30280","mainnet"
"Solana Mainnet","101","AltLayer","ALT","AltLayer","OFT","GVkbuvfYEXGJfUZwnVoyzzby3RsatA2Cr56BPp79JUbg","GVkbuvfYEXGJfUZwnVoyzzby3RsatA2Cr56BPp79JUbg","30168","mainnet"
"Solana Mainnet","101","HeyAnon","Anon","HeyAnon","OFT","9McvH6w97oewLmPxqQEoHUAv3u5iYMyQ9AeZZhguYf1T","9McvH6w97oewLmPxqQEoHUAv3u5iYMyQ9AeZZhguYf1T","30168","mainnet"
"Solana Mainnet","101","ApeCoin","APE","ApeCoin","OFT","C1MHyoTJpRTeS9AQCyspNVu2EWAYCZwmJ1jNkEArFP1f","C1MHyoTJpRTeS9AQCyspNVu2EWAYCZwmJ1jNkEArFP1f","30168","mainnet"
"Solana Mainnet","101","Aptos","APT","Aptos","OFT","DTDQEQWgBmnnJ7YGVoQrXkkroTEUkYgAfhEVb8CrnkpC","DTDQEQWgBmnnJ7YGVoQrXkkroTEUkYgAfhEVb8CrnkpC","30168","mainnet"
"Solana Mainnet","101","ASPECTA","ASP","ASPECTA","OFT","DJ7vji2BU7RjNgktPAKN4L42CiXTFHEt4Eeeyr5FiTmy","DJ7vji2BU7RjNgktPAKN4L42CiXTFHEt4Eeeyr5FiTmy","30168","mainnet"
"Solana Mainnet","101","Aethir","ATH","Aethir","OFT","Dm5BxyMetG3Aq5PaG1BrG7rBYqEMtnkjvPNMExfacVk7","Dm5BxyMetG3Aq5PaG1BrG7rBYqEMtnkjvPNMExfacVk7","30168","mainnet"
"Solana Mainnet","101","AVA","AVA","AVA","OFT","DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump","DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump","30168","mainnet"
"Solana Mainnet","101","Bubblemaps","BMT","Bubblemaps","OFT","FQgtfugBdpFN7PZ6NdPrZpVLDBrPGxXesi4gVu3vErhY","FQgtfugBdpFN7PZ6NdPrZpVLDBrPGxXesi4gVu3vErhY","30168","mainnet"
"Solana Mainnet","101","BOOP","BOOP","BOOP","OFT","boopkpWqe68MSxLqBGogs8ZbUDN4GXaLhFwNP7mpP1i","boopkpWqe68MSxLqBGogs8ZbUDN4GXaLhFwNP7mpP1i","30168","mainnet"
"Solana Mainnet","101","Virtuals Protocol","BTA","Virtuals Protocol","OFT","BatJTTdVgREJDaqkaexb2HYKXFfaF9v2HJT3R9WJZtQp","BatJTTdVgREJDaqkaexb2HYKXFfaF9v2HJT3R9WJZtQp","30168","mainnet"
"Solana Mainnet","101","PancakeSwap","CAKE","PancakeSwap","OFT","4qQeZ5LwSz6HuupUu8jCtgXyW1mYQcNbFAW1sWZp89HL","4qQeZ5LwSz6HuupUu8jCtgXyW1mYQcNbFAW1sWZp89HL","30168","mainnet"
"Solana Mainnet","101","Simon's Cat","CAT","Simon's Cat","OFT","3joMReCCSESngJEpFLoKR2dNcChjSRCDtybQet5uSpse","3joMReCCSESngJEpFLoKR2dNcChjSRCDtybQet5uSpse","30168","mainnet"
"Solana Mainnet","101","Catton AI","CATTON","Catton AI","OFT","EnYkmHKm13mLnBgpvHJZE2T6rqi8weQXoFuPccW9ZiD5","EnYkmHKm13mLnBgpvHJZE2T6rqi8weQXoFuPccW9ZiD5","30168","mainnet"
"Solana Mainnet","101","crow with knife","CAW","crow with knife","OFT","CAW777xcHVTQZ4CRwVQGB8CV1BVKPm5bNVxFJHWFKiH8","CAW777xcHVTQZ4CRwVQGB8CV1BVKPm5bNVxFJHWFKiH8","30168","mainnet"
"Solana Mainnet","101","ChainGPT","CGPT","ChainGPT","OFT","CCDfDXZxzZtkZLuhY48gyKdXc5KywqpR8xEVHHh8ck1G","CCDfDXZxzZtkZLuhY48gyKdXc5KywqpR8xEVHHh8ck1G","30168","mainnet"
"Solana Mainnet","101","Chill House","CHILLHOUSE","Chill House","OFT","GkyPYa7NnCFbduLknCfBfP7p8564X1VZhwZYJ6CZpump","GkyPYa7NnCFbduLknCfBfP7p8564X1VZhwZYJ6CZpump","30168","mainnet"
"Solana Mainnet","101","Coq Inu","COQ","Coq Inu","OFT","coqAhf1TXdRRkuNmGYKb57rmkNbExPuM5uHYBi13uXZ","coqAhf1TXdRRkuNmGYKb57rmkNbExPuM5uHYBi13uXZ","30168","mainnet"
"Solana Mainnet","101","Corn","CORN","Corn","OFT","ApqLH7ovTBeEjgBMXH8udnBttwR9k5JEv9pNnVQV7Xsa","ApqLH7ovTBeEjgBMXH8udnBttwR9k5JEv9pNnVQV7Xsa","30168","mainnet"
"Solana Mainnet","101","Cryptocurrency Coin","CRYPTO","Cryptocurrency Coin","OFT","4ikwYoNvoGEwtMbziUyYBTz1zRM6nmxspsfw9G7Bpump","4ikwYoNvoGEwtMbziUyYBTz1zRM6nmxspsfw9G7Bpump","30168","mainnet"
"Solana Mainnet","101","CV AGENTLAUNCHER Token","CVAI","CV AGENTLAUNCHER Token","OFT","8TC4ZJA5cwB5gmLemBfPP95v1Mft82kHGF9a87kepNno","8TC4ZJA5cwB5gmLemBfPP95v1Mft82kHGF9a87kepNno","30168","mainnet"
"Solana Mainnet","101","Dawae","DAWAE","Dawae","OFT","DZSs9nHSr9BBunLNWd6PDstesJ4PBLMFVK1GbZ9urYNZ","DZSs9nHSr9BBunLNWd6PDstesJ4PBLMFVK1GbZ9urYNZ","30168","mainnet"
"Solana Mainnet","101","Degen","DEGEN","Degen","OFT","A7n89LqW67HJKzJkdWZa2xojuK4N5GBKHz3dfjATCZPz","A7n89LqW67HJKzJkdWZa2xojuK4N5GBKHz3dfjATCZPz","30168","mainnet"
"Solana Mainnet","101","DEGENAI","degenai","DEGENAI","OFT","Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump","Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump","30168","mainnet"
"Solana Mainnet","101","DogLibre","DOGL","DogLibre","OFT","8bk3hKqrq1NgLKck937Fj6PoY9jAJgGpUKQ28qutgqha","8bk3hKqrq1NgLKck937Fj6PoY9jAJgGpUKQ28qutgqha","30168","mainnet"
"Solana Mainnet","101","Ethena","ENA","Ethena","OFT","72QvBVwpxqmheEPfaCwWSWqEFsUy3rhWt6JhQBMNTwD1","72QvBVwpxqmheEPfaCwWSWqEFsUy3rhWt6JhQBMNTwD1","30168","mainnet"
"Solana Mainnet","101","FSL Ecosystem","GGUSD","FSL Ecosystem","OFT","GGUSDyBUPFg5RrgWwqEqhXoha85iYGs6cL57SyK4G2Y7","GGUSDyBUPFg5RrgWwqEqhXoha85iYGs6cL57SyK4G2Y7","30168","mainnet"
"Solana Mainnet","101","GAMEE","GMEE","GAMEE","OFT","J324HJvWdpZoXXzckqs5h9BhhZDnp3vp86tnrDwoGwxC","J324HJvWdpZoXXzckqs5h9BhhZDnp3vp86tnrDwoGwxC","30168","mainnet"
"Solana Mainnet","101","Happy Cat","HAPPY","Happy Cat","OFT","HAPPYwgFcjEJDzRtfWE6tiHE9zGdzpNky2FvjPHsvvGZ","HAPPYwgFcjEJDzRtfWE6tiHE9zGdzpNky2FvjPHsvvGZ","30168","mainnet"
"Solana Mainnet","101","Hard Protocol","HARD","Hard Protocol","OFT","2cxr5BU6XVkDm7qaPFby5fBZaFDC1DyQvjjtb1Qkvnxp","2cxr5BU6XVkDm7qaPFby5fBZaFDC1DyQvjjtb1Qkvnxp","30168","mainnet"
"Solana Mainnet","101","Home","HOME","Home","OFT","J3umBWqhSjd13sag1E1aUojViWvPYA5dFNyqpKuX3WXj","J3umBWqhSjd13sag1E1aUojViWvPYA5dFNyqpKuX3WXj","30168","mainnet"
"Solana Mainnet","101","Hosico Cat","HOSICO","Hosico Cat","OFT","9wK8yN6iz1ie5kEJkvZCTxyN1x5sTdNfx8yeMY8Ebonk","9wK8yN6iz1ie5kEJkvZCTxyN1x5sTdNfx8yeMY8Ebonk","30168","mainnet"
"Solana Mainnet","101","Huma Finance","HUMA","Huma Finance","OFT","HUMA1821qVDKta3u2ovmfDQeW2fSQouSKE8fkF44wvGw","HUMA1821qVDKta3u2ovmfDQeW2fSQouSKE8fkF44wvGw","30168","mainnet"
"Solana Mainnet","101","IMO","IMO","IMO","OFT","8z5VhoM97qYGZM4UH9VH2BWhKb6Xyf7kB3J55hM4JUNF","8z5VhoM97qYGZM4UH9VH2BWhKb6Xyf7kB3J55hM4JUNF","30168","mainnet"
"Solana Mainnet","101","INT OS","INTOS","INT OS","OFT","7YKfh8hFbgHkwtAogfSWjsEGVNH5e1DoFF9Dj31U9CMe","7YKfh8hFbgHkwtAogfSWjsEGVNH5e1DoFF9Dj31U9CMe","30168","mainnet"
"Solana Mainnet","101","ISLAND","ISLAND","ISLAND","OFT","HX6zNkjJ7zy653VoDWzbaYpSg7BrgLfq4i4RA7D5nkkz","HX6zNkjJ7zy653VoDWzbaYpSg7BrgLfq4i4RA7D5nkkz","30168","mainnet"
"Solana Mainnet","101","Jito Staked SOL","JitoSOL","Jito Staked SOL","OFT","J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn","J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn","30168","mainnet"
"Solana Mainnet","101","Sidekick","K","Sidekick","OFT","ERpDpYmuifJUKbaB1Dv9hnJ67RM21Jujmxz18JCeDzbr","ERpDpYmuifJUKbaB1Dv9hnJ67RM21Jujmxz18JCeDzbr","30168","mainnet"
"Solana Mainnet","101","Lagrange","LA","Lagrange","OFT","4dAfd12qxvcwGWD51UUmLreUvQBqQrvtXiSj88kKN5cf","4dAfd12qxvcwGWD51UUmLreUvQBqQrvtXiSj88kKN5cf","30168","mainnet"
"Solana Mainnet","101","Lombard","LBTC","Lombard","OFT","LBTCgU4b3wsFKsPwBn1rRZDx5DoFutM6RPiEt1TPDsY","LBTCgU4b3wsFKsPwBn1rRZDx5DoFutM6RPiEt1TPDsY","30168","mainnet"
"Solana Mainnet","101","Lily's Coin","LILY","Lily's Coin","OFT","Co5WwGeZfpfqGE1tUyAp1SBjcmumoY9sNN99MXRbX98K","Co5WwGeZfpfqGE1tUyAp1SBjcmumoY9sNN99MXRbX98K","30168","mainnet"
"Solana Mainnet","101","Lympo","LYM","Lympo","OFT","3pYRq2JDB7kgj8VQajbkvxvEp7oYDzvsohL4FmjZiUow","3pYRq2JDB7kgj8VQajbkvxvEp7oYDzvsohL4FmjZiUow","30168","mainnet"
"Solana Mainnet","101","MetalCore","MCG","MetalCore","OFT","H1nf1F4eoHtiWiSBwLYAhJvAb7CDFY32eYA64mhL8Rp","H1nf1F4eoHtiWiSBwLYAhJvAb7CDFY32eYA64mhL8Rp","30168","mainnet"
"Solana Mainnet","101","Market Dominance","MD","Market Dominance","OFT","C4j7kPx9PqDnfvxe2uycJQRTAeyGwmU4DyGf21Xgpump","C4j7kPx9PqDnfvxe2uycJQRTAeyGwmU4DyGf21Xgpump","30168","mainnet"
"Solana Mainnet","101","Melania Meme","MELANIA","Melania Meme","OFT","FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P","FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P","30168","mainnet"
"Solana Mainnet","101","MANSORY","MNSRY","MANSORY","OFT","1xdtu7y3LkkrVCAbm5KGKfYzq1qgKhxxk5AaJBqpump","1xdtu7y3LkkrVCAbm5KGKfYzq1qgKhxxk5AaJBqpump","30168","mainnet"
"Solana Mainnet","101","MyOFT2","MOFT2","MyOFT2","OFT","5qeRviVeyEyVgxB311cZfvhpBv8gciQvbtqnL8iLhhRp","5qeRviVeyEyVgxB311cZfvhpBv8gciQvbtqnL8iLhhRp","30168","mainnet"
"Solana Mainnet","101","Neural","NEURAL","Neural","OFT","BNC5eVJZixJFykygncDuUK5TpRBsWZuT6eSA99YNh2cZ","BNC5eVJZixJFykygncDuUK5TpRBsWZuT6eSA99YNh2cZ","30168","mainnet"
"Solana Mainnet","101","ORA Protocol","ORA","ORA Protocol","OFT","BPYhCMNao2XG4UR771LurHrwUg3rcp76jmg4XFfAacvg","BPYhCMNao2XG4UR771LurHrwUg3rcp76jmg4XFfAacvg","30168","mainnet"
